dataset,seed,shift_type,severity,pipeline,roc_auc
jungle_chess,14,important,0.4,B,0.9392576555130846
jungle_chess,14,important,0.6,A,0.8173772913397405
jungle_chess,14,important,0.6,B,0.906753133949039
jungle_chess,14,important,0.8,A,0.7533545222991759
jungle_chess,14,important,0.8,B,0.838999494970673
jungle_chess,14,important,1.0,A,0.6919355493939925
jungle_chess,14,important,1.0,B,0.7792226743411327
jungle_chess,14,random,0.2,A,0.9180386169924325
jungle_chess,14,random,0.2,B,0.9712264119125047
jungle_chess,14,random,0.4,A,0.8823113135961324
jungle_chess,14,random,0.4,B,0.9420963568198899
jungle_chess,14,random,0.6,A,0.8113358736295005
jungle_chess,14,random,0.6,B,0.9136594340892205
jungle_chess,14,random,0.8,A,0.7660066714166501
jungle_chess,14,random,0.8,B,0.8529877679233698
jungle_chess,14,random,1.0,A,0.6931006521840293
jungle_chess,14,random,1.0,B,0.7895742479872276
jungle_chess,15,important,0.2,A,0.910031404934165
jungle_chess,15,important,0.2,B,0.9663178224774848
jungle_chess,15,important,0.4,A,0.8627879383115505
jungle_chess,15,important,0.4,B,0.93860950454939
jungle_chess,15,important,0.6,A,0.8167606712103183
jungle_chess,15,important,0.6,B,0.9061579036212387
jungle_chess,15,important,0.8,A,0.7545594783129032
jungle_chess,15,important,0.8,B,0.8412546485118688
jungle_chess,15,important,1.0,A,0.6921916824603959
jungle_chess,15,important,1.0,B,0.78153746719348
jungle_chess,15,random,0.2,A,0.9187182530958831
jungle_chess,15,random,0.2,B,0.971141189392129
jungle_chess,15,random,0.4,A,0.8827192306899639
jungle_chess,15,random,0.4,B,0.9456629596661642
jungle_chess,15,random,0.6,A,0.8123025253539001
jungle_chess,15,random,0.6,B,0.9154023332734816
jungle_chess,15,random,0.8,A,0.7673965700784553
jungle_chess,15,random,0.8,B,0.853005143694182
jungle_chess,15,random,1.0,A,0.6937002738962307
jungle_chess,15,random,1.0,B,0.7886625094471927
jungle_chess,16,important,0.2,A,0.9081607191512563
jungle_chess,16,important,0.2,B,0.9659033104887628
jungle_chess,16,important,0.4,A,0.8620359108061102
jungle_chess,16,important,0.4,B,0.9406642390895096
jungle_chess,16,important,0.6,A,0.8156641640895209
jungle_chess,16,important,0.6,B,0.9080757952008529
jungle_chess,16,important,0.8,A,0.7534966401505271
jungle_chess,16,important,0.8,B,0.8427588257281692
jungle_chess,16,important,1.0,A,0.6911301925119203
jungle_chess,16,important,1.0,B,0.7812184645278407
jungle_chess,16,random,0.2,A,0.9173969472164463
jungle_chess,16,random,0.2,B,0.9710276352277556
jungle_chess,16,random,0.4,A,0.8818359427819881
jungle_chess,16,random,0.4,B,0.944684630717663
jungle_chess,16,random,0.6,A,0.8118490126821477
jungle_chess,16,random,0.6,B,0.9156069357434632
jungle_chess,16,random,0.8,A,0.765872028283565
jungle_chess,16,random,0.8,B,0.8532608746796893
jungle_chess,16,random,1.0,A,0.6925486981946855
jungle_chess,16,random,1.0,B,0.7929258492754744
jungle_chess,17,important,0.2,A,0.9093939741346907
jungle_chess,17,important,0.2,B,0.965411959447588
jungle_chess,17,important,0.4,A,0.8636460704177075
jungle_chess,17,important,0.4,B,0.937271614688513
jungle_chess,17,important,0.6,A,0.816756029037538
jungle_chess,17,important,0.6,B,0.9072585918564063
jungle_chess,17,important,0.8,A,0.7533238469673638
jungle_chess,17,important,0.8,B,0.8396394860982174
jungle_chess,17,important,1.0,A,0.6926570490921878
jungle_chess,17,important,1.0,B,0.7792986439554482
jungle_chess,17,random,0.2,A,0.9194368520014852
jungle_chess,17,random,0.2,B,0.9702398003659832
jungle_chess,17,random,0.4,A,0.8827568024097096
jungle_chess,17,random,0.4,B,0.9441166310668403
jungle_chess,17,random,0.6,A,0.8128922928130619
jungle_chess,17,random,0.6,B,0.9146904845099648
jungle_chess,17,random,0.8,A,0.7666993620864199
jungle_chess,17,random,0.8,B,0.8522369602742496
jungle_chess,17,random,1.0,A,0.693228025450345
jungle_chess,17,random,1.0,B,0.7914192594601007
jungle_chess,18,important,0.2,A,0.909507316871295
jungle_chess,18,important,0.2,B,0.9657678672699498
jungle_chess,18,important,0.4,A,0.8634720815618638
jungle_chess,18,important,0.4,B,0.9381053352776959
jungle_chess,18,important,0.6,A,0.8162831380773167
jungle_chess,18,important,0.6,B,0.9063034784897553
jungle_chess,18,important,0.8,A,0.7541040124072943
jungle_chess,18,important,0.8,B,0.840085998337194
jungle_chess,18,important,1.0,A,0.692152020480322
jungle_chess,18,important,1.0,B,0.7837737145316721
jungle_chess,18,random,0.2,A,0.9200414845873262
jungle_chess,18,random,0.2,B,0.9710764634337195
jungle_chess,18,random,0.4,A,0.8830026351708823
jungle_chess,18,random,0.4,B,0.9457496899377572
jungle_chess,18,random,0.6,A,0.8116657833804674
jungle_chess,18,random,0.6,B,0.9139592445164689
jungle_chess,18,random,0.8,A,0.7667839536448907
jungle_chess,18,random,0.8,B,0.8552297629029986
jungle_chess,18,random,1.0,A,0.6921022306247352
jungle_chess,18,random,1.0,B,0.7922023427053144
jungle_chess,19,important,0.2,A,0.9102304048072035
jungle_chess,19,important,0.2,B,0.9645782521595537
jungle_chess,19,important,0.4,A,0.8628923409644284
jungle_chess,19,important,0.4,B,0.9369450575386695
jungle_chess,19,important,0.6,A,0.8164816884941885
jungle_chess,19,important,0.6,B,0.9065167785278164
jungle_chess,19,important,0.8,A,0.7553681143033874
jungle_chess,19,important,0.8,B,0.8394508449721824
jungle_chess,19,important,1.0,A,0.692611358363151
jungle_chess,19,important,1.0,B,0.7794310929671528
jungle_chess,19,random,0.2,A,0.9212916829134458
jungle_chess,19,random,0.2,B,0.9707207427352627
jungle_chess,19,random,0.4,A,0.8849390087694705
jungle_chess,19,random,0.4,B,0.9450097554958079
jungle_chess,19,random,0.6,A,0.8119223483915513
jungle_chess,19,random,0.6,B,0.9179160877514478
jungle_chess,19,random,0.8,A,0.7682366685662058
jungle_chess,19,random,0.8,B,0.8532863073283959
jungle_chess,19,random,1.0,A,0.6943778492038777
jungle_chess,19,random,1.0,B,0.7936383465607381
kc1,0,important,0.2,A,0.8246714070243483
kc1,0,important,0.2,B,0.6801551389786684
kc1,0,important,0.4,A,0.8095669036845508
kc1,0,important,0.4,B,0.6435251023486318
kc1,0,important,0.6,A,0.722473604826546
kc1,0,important,0.6,B,0.6665804783451842
kc1,0,important,0.8,A,0.6743805214393449
kc1,0,important,0.8,B,0.5841844430079725
kc1,0,important,1.0,A,0.6959276018099547
kc1,0,important,1.0,B,0.59116569704805
kc1,0,random,0.2,A,0.801271277741866
kc1,0,random,0.2,B,0.7671622495151907
kc1,0,random,0.4,A,0.8051712992889463
kc1,0,random,0.4,B,0.7341521223874166
kc1,0,random,0.6,A,0.7852617970265029
kc1,0,random,0.6,B,0.7278603749191985
kc1,0,random,0.8,A,0.6869640163757812
kc1,0,random,0.8,B,0.5906916612798966
kc1,0,random,1.0,A,0.6166343460461108
kc1,0,random,1.0,B,0.48748114630467576
kc1,1,important,0.2,A,0.8296918767507003
kc1,1,important,0.2,B,0.7113122171945702
kc1,1,important,0.4,A,0.8101702219349278
kc1,1,important,0.4,B,0.6640810170221936
kc1,1,important,0.6,A,0.7292824822236587
kc1,1,important,0.6,B,0.6637362637362637
kc1,1,important,0.8,A,0.6948502477914243
kc1,1,important,0.8,B,0.600387847446671
kc1,1,important,1.0,A,0.7165697048049989
kc1,1,important,1.0,B,0.5975436328377506
kc1,1,random,0.2,A,0.7952811893988364
kc1,1,random,0.2,B,0.7837965955613014
kc1,1,random,0.4,A,0.8112906701141995
kc1,1,random,0.4,B,0.7058823529411765
kc1,1,random,0.6,A,0.7827192415427711
kc1,1,random,0.6,B,0.753285929756518
kc1,1,random,0.8,A,0.6728722258134023
kc1,1,random,0.8,B,0.6065503124326653
kc1,1,random,1.0,A,0.6581771170006464
kc1,1,random,1.0,B,0.49308338720103423
kc1,2,important,0.2,A,0.8191338073691015
kc1,2,important,0.2,B,0.7075199310493429
kc1,2,important,0.4,A,0.8163757810816635
kc1,2,important,0.4,B,0.6486964016375781
kc1,2,important,0.6,A,0.7226459814695109
kc1,2,important,0.6,B,0.7168282697694462
kc1,2,important,0.8,A,0.7516914458090929
kc1,2,important,0.8,B,0.6016375781081663
kc1,2,important,1.0,A,0.7139840551605258
kc1,2,important,1.0,B,0.5774617539323421
kc1,2,random,0.2,A,0.7935789700495582
kc1,2,random,0.2,B,0.7701788407670761
kc1,2,random,0.4,A,0.7987071751777634
kc1,2,random,0.4,B,0.6896358543417367
kc1,2,random,0.6,A,0.7845291962939022
kc1,2,random,0.6,B,0.733462615815557
kc1,2,random,0.8,A,0.6833872010342599
kc1,2,random,0.8,B,0.6033182503770739
kc1,2,random,1.0,A,0.6779573367808661
kc1,2,random,1.0,B,0.4655893126481362
kc1,3,important,0.2,A,0.8210299504417151
kc1,3,important,0.2,B,0.7164404223227753
kc1,3,important,0.4,A,0.8115492350786468
kc1,3,important,0.4,B,0.6393449687567335
kc1,3,important,0.6,A,0.7500107735401853
kc1,3,important,0.6,B,0.665761689291101
kc1,3,important,0.8,A,0.7354018530489119
kc1,3,important,0.8,B,0.5715147597500538
kc1,3,important,1.0,A,0.7094591682826976
kc1,3,important,1.0,B,0.5611721611721612
kc1,3,random,0.2,A,0.8026071967248438
kc1,3,random,0.2,B,0.7317388493859082
kc1,3,random,0.4,A,0.8113337642749407
kc1,3,random,0.4,B,0.680672268907563
kc1,3,random,0.6,A,0.7846153846153846
kc1,3,random,0.6,B,0.7387201034259858
kc1,3,random,0.8,A,0.7017022193492782
kc1,3,random,0.8,B,0.5428140486964017
kc1,3,random,1.0,A,0.6574014221073045
kc1,3,random,1.0,B,0.48093083387201035
kc1,4,important,0.2,A,0.8250377073906486
kc1,4,important,0.2,B,0.6895927601809955
kc1,4,important,0.4,A,0.8175393234216765
kc1,4,important,0.4,B,0.6154708037060977
kc1,4,important,0.6,A,0.7252747252747253
kc1,4,important,0.6,B,0.6721827192415428
kc1,4,important,0.8,A,0.7302736479207068
kc1,4,important,0.8,B,0.5803490627020038
kc1,4,important,1.0,A,0.7251454427925017
kc1,4,important,1.0,B,0.5759534583063994
kc1,4,random,0.2,A,0.8104934281404869
kc1,4,random,0.2,B,0.7585003232062056
kc1,4,random,0.4,A,0.8053867700926525
kc1,4,random,0.4,B,0.6878258995906056
kc1,4,random,0.6,A,0.7961215255332902
kc1,4,random,0.6,B,0.7381167851756087
kc1,4,random,0.8,A,0.6813617754794224
kc1,4,random,0.8,B,0.6311570782159017
kc1,4,random,1.0,A,0.6911441499676795
kc1,4,random,1.0,B,0.48722258134022844
kc1,5,important,0.2,A,0.8348416289592759
kc1,5,important,0.2,B,0.6959276018099547
kc1,5,important,0.4,A,0.7975436328377505
kc1,5,important,0.4,B,0.6702003878474467
kc1,5,important,0.6,A,0.7385477267830209
kc1,5,important,0.6,B,0.6742943331178626
kc1,5,important,0.8,A,0.7120879120879121
kc1,5,important,0.8,B,0.610989010989011
kc1,5,important,1.0,A,0.7080801551389787
kc1,5,important,1.0,B,0.5693169575522518
kc1,5,random,0.2,A,0.809114414996768
kc1,5,random,0.2,B,0.7791208791208791
kc1,5,random,0.4,A,0.8156000861883215
kc1,5,random,0.4,B,0.6440853264382675
kc1,5,random,0.6,A,0.8028442146089205
kc1,5,random,0.6,B,0.7063994828700711
kc1,5,random,0.8,A,0.660848954966602
kc1,5,random,0.8,B,0.6102133160956691
kc1,5,random,1.0,A,0.6550312432665374
kc1,5,random,1.0,B,0.42645981469510885
kc1,6,important,0.2,A,0.8360051712992891
kc1,6,important,0.2,B,0.7295841413488473
kc1,6,important,0.4,A,0.7978452919629391
kc1,6,important,0.4,B,0.6550743374272786
kc1,6,important,0.6,A,0.7139409609997845
kc1,6,important,0.6,B,0.6975651799181211
kc1,6,important,0.8,A,0.703813833225598
kc1,6,important,0.8,B,0.6394742512389571
kc1,6,important,1.0,A,0.7121310062486532
kc1,6,important,1.0,B,0.6007326007326008
kc1,6,random,0.2,A,0.8001077354018531
kc1,6,random,0.2,B,0.7749622926093515
kc1,6,random,0.4,A,0.8166343460461107
kc1,6,random,0.4,B,0.7152768799827623
kc1,6,random,0.6,A,0.7763843999138117
kc1,6,random,0.6,B,0.7604395604395604
kc1,6,random,0.8,A,0.6936867054514113
kc1,6,random,0.8,B,0.5587157940099117
kc1,6,random,1.0,A,0.6606334841628959
kc1,6,random,1.0,B,0.47968110321051505
kc1,7,important,0.2,A,0.820814479638009
kc1,7,important,0.2,B,0.6810170221934928
kc1,7,important,0.4,A,0.8192630898513251
kc1,7,important,0.4,B,0.6580478345184227
kc1,7,important,0.6,A,0.7101917690152985
kc1,7,important,0.6,B,0.6465847877612583
kc1,7,important,0.8,A,0.7068304244774832
kc1,7,important,0.8,B,0.5991812109459169
kc1,7,important,1.0,A,0.7092436974789916
kc1,7,important,1.0,B,0.606291747468218
kc1,7,random,0.2,A,0.7951950010773541
kc1,7,random,0.2,B,0.7717733247145012
kc1,7,random,0.4,A,0.8090928679163975
kc1,7,random,0.4,B,0.7066149536737772
kc1,7,random,0.6,A,0.7880629174746822
kc1,7,random,0.6,B,0.7224736048265461
kc1,7,random,0.8,A,0.6691230338289161
kc1,7,random,0.8,B,0.6107735401853049
kc1,7,random,1.0,A,0.6272355095884508
kc1,7,random,1.0,B,0.509329885800474
kc1,8,important,0.2,A,0.8235940530058177
kc1,8,important,0.2,B,0.6660202542555484
kc1,8,important,0.4,A,0.8023270846800259
kc1,8,important,0.4,B,0.6120232708468003
kc1,8,important,0.6,A,0.7147597500538677
kc1,8,important,0.6,B,0.6291316526610644
kc1,8,important,0.8,A,0.6934712346477053
kc1,8,important,0.8,B,0.5518638224520578
kc1,8,important,1.0,A,0.7172592113768584
kc1,8,important,1.0,B,0.5504417151475975
kc1,8,random,0.2,A,0.8028442146089205
kc1,8,random,0.2,B,0.7607412195647489
kc1,8,random,0.4,A,0.7977591036414565
kc1,8,random,0.4,B,0.6830855419090712
kc1,8,random,0.6,A,0.7834087481146305
kc1,8,random,0.6,B,0.7394096099978452
kc1,8,random,0.8,A,0.6751131221719457
kc1,8,random,0.8,B,0.5747899159663865
kc1,8,random,1.0,A,0.6573583279465632
kc1,8,random,1.0,B,0.4806291747468219
kc1,9,important,0.2,A,0.8188321482439129
kc1,9,important,0.2,B,0.6658478776125836
kc1,9,important,0.4,A,0.8279250161603103
kc1,9,important,0.4,B,0.6292178409825468
kc1,9,important,0.6,A,0.730920060331825
kc1,9,important,0.6,B,0.6528334410687352
kc1,9,important,0.8,A,0.7253178194354665
kc1,9,important,0.8,B,0.558974358974359
kc1,9,important,1.0,A,0.7111829347123465
kc1,9,important,1.0,B,0.5692738633915104
kc1,9,random,0.2,A,0.7821159232923939
kc1,9,random,0.2,B,0.7589743589743589
kc1,9,random,0.4,A,0.8146089204912734
kc1,9,random,0.4,B,0.6878689937513467
kc1,9,random,0.6,A,0.7981469510881276
kc1,9,random,0.6,B,0.7268692092221505
kc1,9,random,0.8,A,0.6612798965740142
kc1,9,random,0.8,B,0.6096961861667743
kc1,9,random,1.0,A,0.6412411118293472
kc1,9,random,1.0,B,0.4983408748114631
kc1,10,important,0.2,A,0.8297349709114415
kc1,10,important,0.2,B,0.689075630252101
kc1,10,important,0.4,A,0.8148674854557207
kc1,10,important,0.4,B,0.6361560008618833
kc1,10,important,0.6,A,0.6974358974358974
kc1,10,important,0.6,B,0.6769661710838182
kc1,10,important,0.8,A,0.6919629390217625
kc1,10,important,0.8,B,0.5547942253824607
kc1,10,important,1.0,A,0.6903684550743374
kc1,10,important,1.0,B,0.5994828700711055
kc1,10,random,0.2,A,0.8023701788407671
kc1,10,random,0.2,B,0.7614307261366086
kc1,10,random,0.4,A,0.8046541693600516
kc1,10,random,0.4,B,0.7107088989441931
kc1,10,random,0.6,A,0.7857789269553975
kc1,10,random,0.6,B,0.7136823960353372
kc1,10,random,0.8,A,0.6851109674639086
kc1,10,random,0.8,B,0.5878905408317173
kc1,10,random,1.0,A,0.6657185951303599
kc1,10,random,1.0,B,0.46998491704374057
kc1,11,important,0.2,A,0.8216548157724629
kc1,11,important,0.2,B,0.6883861236802413
kc1,11,important,0.4,A,0.8212454212454213
kc1,11,important,0.4,B,0.6283990519284637
kc1,11,important,0.6,A,0.7203619909502262
kc1,11,important,0.6,B,0.6780435251023487
kc1,11,important,0.8,A,0.6888170652876535
kc1,11,important,0.8,B,0.5849170437405731
kc1,11,important,1.0,A,0.7026071967248438
kc1,11,important,1.0,B,0.5976729153199741
kc1,11,random,0.2,A,0.7982977806507219
kc1,11,random,0.2,B,0.767205343675932
kc1,11,random,0.4,A,0.8057315233785822
kc1,11,random,0.4,B,0.7246714070243483
kc1,11,random,0.6,A,0.7877612583494936
kc1,11,random,0.6,B,0.7419521654815773
kc1,11,random,0.8,A,0.6862314156431804
kc1,11,random,0.8,B,0.6262874380521439
kc1,11,random,1.0,A,0.6667959491488903
kc1,11,random,1.0,B,0.5141995259642318
kc1,12,important,0.2,A,0.8252531781943546
kc1,12,important,0.2,B,0.6827407886231416
kc1,12,important,0.4,A,0.8200387847446671
kc1,12,important,0.4,B,0.6088773971126912
kc1,12,important,0.6,A,0.7222150398620987
kc1,12,important,0.6,B,0.602542555483732
kc1,12,important,0.8,A,0.7153630683042448
kc1,12,important,0.8,B,0.5876319758672699
kc1,12,important,1.0,A,0.6992889463477698
kc1,12,important,1.0,B,0.5993104934281405
kc1,12,random,0.2,A,0.7983624218918337
kc1,12,random,0.2,B,0.7494505494505495
kc1,12,random,0.4,A,0.8084033613445378
kc1,12,random,0.4,B,0.6853264382676147
kc1,12,random,0.6,A,0.7981038569273864
kc1,12,random,0.6,B,0.737987502693385
kc1,12,random,0.8,A,0.6864899806076278
kc1,12,random,0.8,B,0.5757379875026933
kc1,12,random,1.0,A,0.6493859082094376
kc1,12,random,1.0,B,0.497349709114415
kc1,13,important,0.2,A,0.8260719672484378
kc1,13,important,0.2,B,0.7268261150614092
kc1,13,important,0.4,A,0.8118508942038354
kc1,13,important,0.4,B,0.6326222796811032
kc1,13,important,0.6,A,0.7327731092436975
kc1,13,important,0.6,B,0.6850678733031674
kc1,13,important,0.8,A,0.7279034690799396
kc1,13,important,0.8,B,0.5721611721611721
kc1,13,important,1.0,A,0.7291962939021763
kc1,13,important,1.0,B,0.5988795518207284
kc1,13,random,0.2,A,0.8008618832148244
kc1,13,random,0.2,B,0.7318250377073907
kc1,13,random,0.4,A,0.8042232277526394
kc1,13,random,0.4,B,0.7241973712561948
kc1,13,random,0.6,A,0.7756087050204697
kc1,13,random,0.6,B,0.7400560224089636
kc1,13,random,0.8,A,0.658090928679164
kc1,13,random,0.8,B,0.6063779357897005
kc1,13,random,1.0,A,0.6691661279896575
kc1,13,random,1.0,B,0.47257056668821373
kc1,14,important,0.2,A,0.8151260504201681
kc1,14,important,0.2,B,0.6831286360698126
kc1,14,important,0.4,A,0.809222150398621
kc1,14,important,0.4,B,0.6519284636931696
kc1,14,important,0.6,A,0.7482870071105365
kc1,14,important,0.6,B,0.672225813402284
kc1,14,important,0.8,A,0.7164404223227753
kc1,14,important,0.8,B,0.5862960568842923
kc1,14,important,1.0,A,0.7097608274078863
kc1,14,important,1.0,B,0.5644904115492351
kc1,14,random,0.2,A,0.7886446886446886
kc1,14,random,0.2,B,0.7643180349062703
kc1,14,random,0.4,A,0.7994828700711053
kc1,14,random,0.4,B,0.74522732169791
kc1,14,random,0.6,A,0.7938375350140056
kc1,14,random,0.6,B,0.7252747252747253
kc1,14,random,0.8,A,0.6841198017668606
kc1,14,random,0.8,B,0.6168929110105581
kc1,14,random,1.0,A,0.6592544710191769
kc1,14,random,1.0,B,0.48364576599870723
kc1,15,important,0.2,A,0.8165050635638871
kc1,15,important,0.2,B,0.6759319112260289
kc1,15,important,0.4,A,0.799784529196294
kc1,15,important,0.4,B,0.5878474466709761
kc1,15,important,0.6,A,0.7152337858220212
kc1,15,important,0.6,B,0.6589528118939885
kc1,15,important,0.8,A,0.724240465416936
kc1,15,important,0.8,B,0.6025856496444733
kc1,15,important,1.0,A,0.6784744667097609
kc1,15,important,1.0,B,0.6420168067226891
kc1,15,random,0.2,A,0.7926093514328808
kc1,15,random,0.2,B,0.7436759319112259
kc1,15,random,0.4,A,0.818444300797242
kc1,15,random,0.4,B,0.7512174100409394
kc1,15,random,0.6,A,0.7803490627020039
kc1,15,random,0.6,B,0.7204050851109675
kc1,15,random,0.8,A,0.6652445593622064
kc1,15,random,0.8,B,0.5877181641887524
kc1,15,random,1.0,A,0.6513682396035337
kc1,15,random,1.0,B,0.5105365223012283
kc1,16,important,0.2,A,0.82473604826546
kc1,16,important,0.2,B,0.644731738849386
kc1,16,important,0.4,A,0.812755871579401
kc1,16,important,0.4,B,0.6047834518422754
kc1,16,important,0.6,A,0.7227752639517345
kc1,16,important,0.6,B,0.634733893557423
kc1,16,important,0.8,A,0.7037276449041155
kc1,16,important,0.8,B,0.591553544494721
kc1,16,important,1.0,A,0.6851971557853911
kc1,16,important,1.0,B,0.5778065072182719
kc1,16,random,0.2,A,0.8059254471019178
kc1,16,random,0.2,B,0.7295841413488473
kc1,16,random,0.4,A,0.8081447963800905
kc1,16,random,0.4,B,0.6725705666882138
kc1,16,random,0.6,A,0.7921999569058392
kc1,16,random,0.6,B,0.7435897435897436
kc1,16,random,0.8,A,0.6696401637578109
kc1,16,random,0.8,B,0.5815987933634993
kc1,16,random,1.0,A,0.6720534367593192
kc1,16,random,1.0,B,0.4468433527257057
kc1,17,important,0.2,A,0.8312863606981253
kc1,17,important,0.2,B,0.7085541909071321
kc1,17,important,0.4,A,0.8046541693600517
kc1,17,important,0.4,B,0.6481361775479423
kc1,17,important,0.6,A,0.7359620771385478
kc1,17,important,0.6,B,0.6964016375781081
kc1,17,important,0.8,A,0.6994613229907347
kc1,17,important,0.8,B,0.6110751993104935
kc1,17,important,1.0,A,0.7274725274725274
kc1,17,important,1.0,B,0.5574660633484162
kc1,17,random,0.2,A,0.8032751562163327
kc1,17,random,0.2,B,0.7762120232708468
kc1,17,random,0.4,A,0.8035768153415213
kc1,17,random,0.4,B,0.7294117647058823
kc1,17,random,0.6,A,0.7831501831501833
kc1,17,random,0.6,B,0.705968541262659
kc1,17,random,0.8,A,0.6827407886231417
kc1,17,random,0.8,B,0.5753070458952813
kc1,17,random,1.0,A,0.684205990088343
kc1,17,random,1.0,B,0.48114630467571645
kc1,18,important,0.2,A,0.8360482654600302
kc1,18,important,0.2,B,0.6668390433096315
kc1,18,important,0.4,A,0.8029734970911442
kc1,18,important,0.4,B,0.6125404007756949
kc1,18,important,0.6,A,0.7210084033613445
kc1,18,important,0.6,B,0.6714932126696833
kc1,18,important,0.8,A,0.7299719887955183
kc1,18,important,0.8,B,0.620599008834303
kc1,18,important,1.0,A,0.6981254040077569
kc1,18,important,1.0,B,0.5563887093298858
kc1,18,random,0.2,A,0.7981684981684982
kc1,18,random,0.2,B,0.7565179918121094
kc1,18,random,0.4,A,0.8124542124542126
kc1,18,random,0.4,B,0.6967463908640379
kc1,18,random,0.6,A,0.8054298642533938
kc1,18,random,0.6,B,0.7022193492781729
kc1,18,random,0.8,A,0.6628312863606982
kc1,18,random,0.8,B,0.6185304891187244
kc1,18,random,1.0,A,0.6340874811463048
kc1,18,random,1.0,B,0.45955613014436547
kc1,19,important,0.2,A,0.8315880198233139
kc1,19,important,0.2,B,0.7007110536522301
kc1,19,important,0.4,A,0.8094807153630683
kc1,19,important,0.4,B,0.6445593622064211
kc1,19,important,0.6,A,0.710105580693816
kc1,19,important,0.6,B,0.7279465632406809
kc1,19,important,0.8,A,0.689506571859513
kc1,19,important,0.8,B,0.6327084680025857
kc1,19,important,1.0,A,0.6988149105796165
kc1,19,important,1.0,B,0.5937082525317819
kc1,19,random,0.2,A,0.8026071967248438
kc1,19,random,0.2,B,0.7538030596854126
kc1,19,random,0.4,A,0.8029734970911442
kc1,19,random,0.4,B,0.7215686274509805
kc1,19,random,0.6,A,0.782719241542771
kc1,19,random,0.6,B,0.6904115492350787
kc1,19,random,0.8,A,0.6864468864468865
kc1,19,random,0.8,B,0.5710407239819004
kc1,19,random,1.0,A,0.6507649213531567
kc1,19,random,1.0,B,0.4838612368024133
pc1,0,important,0.2,A,0.8215780998389695
pc1,0,important,0.2,B,0.6892109500805154
pc1,0,important,0.4,A,0.8061191626409018
pc1,0,important,0.4,B,0.7616747181964575
pc1,0,important,0.6,A,0.7790660225442834
pc1,0,important,0.6,B,0.6702093397745571
pc1,0,important,0.8,A,0.6428341384863124
pc1,0,important,0.8,B,0.5826086956521739
pc1,0,important,1.0,A,0.62512077294686
pc1,0,important,1.0,B,0.5945249597423511
pc1,0,random,0.2,A,0.7771336553945251
pc1,0,random,0.2,B,0.7987117552334944
pc1,0,random,0.4,A,0.7942028985507246
pc1,0,random,0.4,B,0.7278582930756844
pc1,0,random,0.6,A,0.8312399355877617
pc1,0,random,0.6,B,0.7214170692431562
pc1,0,random,0.8,A,0.7320450885668277
pc1,0,random,0.8,B,0.48760064412238324
pc1,0,random,1.0,A,0.7120772946859903
pc1,0,random,1.0,B,0.6615136876006441
pc1,1,important,0.2,A,0.8090177133655395
pc1,1,important,0.2,B,0.6998389694041869
pc1,1,important,0.4,A,0.807085346215781
pc1,1,important,0.4,B,0.7655394524959743
pc1,1,important,0.6,A,0.7774557165861514
pc1,1,important,0.6,B,0.6602254428341385
pc1,1,important,0.8,A,0.6766505636070854
pc1,1,important,0.8,B,0.5526570048309178
pc1,1,important,1.0,A,0.6254428341384863
pc1,1,important,1.0,B,0.6215780998389694
pc1,1,random,0.2,A,0.7851851851851852
pc1,1,random,0.2,B,0.8148148148148149
pc1,1,random,0.4,A,0.7723027375201288
pc1,1,random,0.4,B,0.7288244766505636
pc1,1,random,0.6,A,0.8386473429951691
pc1,1,random,0.6,B,0.7207729468599033
pc1,1,random,0.8,A,0.7262479871175523
pc1,1,random,0.8,B,0.4731078904991948
pc1,1,random,1.0,A,0.6415458937198069
pc1,1,random,1.0,B,0.6512077294685991
pc1,2,important,0.2,A,0.8228663446054751
pc1,2,important,0.2,B,0.7088566827697262
pc1,2,important,0.4,A,0.8238325281803544
pc1,2,important,0.4,B,0.7935587761674718
pc1,2,important,0.6,A,0.7626409017713366
pc1,2,important,0.6,B,0.6573268921095008
pc1,2,important,0.8,A,0.6782608695652174
pc1,2,important,0.8,B,0.6357487922705314
pc1,2,important,1.0,A,0.5784219001610306
pc1,2,important,1.0,B,0.6418679549114332
pc1,2,random,0.2,A,0.8093397745571659
pc1,2,random,0.2,B,0.8083735909822866
pc1,2,random,0.4,A,0.7996779388083736
pc1,2,random,0.4,B,0.7136876006441224
pc1,2,random,0.6,A,0.8502415458937198
pc1,2,random,0.6,B,0.7539452495974235
pc1,2,random,0.8,A,0.7317230273752013
pc1,2,random,0.8,B,0.5136876006441223
pc1,2,random,1.0,A,0.7172302737520129
pc1,2,random,1.0,B,0.6834138486312399
pc1,3,important,0.2,A,0.8222222222222222
pc1,3,important,0.2,B,0.6766505636070854
pc1,3,important,0.4,A,0.8035426731078905
pc1,3,important,0.4,B,0.7494363929146538
pc1,3,important,0.6,A,0.8190016103059581
pc1,3,important,0.6,B,0.615780998389694
pc1,3,important,0.8,A,0.6647342995169082
pc1,3,important,0.8,B,0.6235104669887278
pc1,3,important,1.0,A,0.6119162640901772
pc1,3,important,1.0,B,0.6338164251207729
pc1,3,random,0.2,A,0.8012882447665056
pc1,3,random,0.2,B,0.832206119162641
pc1,3,random,0.4,A,0.7723027375201288
pc1,3,random,0.4,B,0.753623188405797
pc1,3,random,0.6,A,0.8444444444444444
pc1,3,random,0.6,B,0.7446054750402576
pc1,3,random,0.8,A,0.7265700483091787
pc1,3,random,0.8,B,0.4966183574879227
